product_id,category,brand,option,r,g,b,timestamp
A20251125095920251973,liptint,에스쁘아,메리베리에디션18호누디베리,182,93,83,2025-11-25 09:59:20
A20251125095920256280,liptint,3CE,소프티스트,215,130,123,18.9645,31.9455,17.8205,#D7827B,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%86%8C%ED%94%84%ED%8B%B0%EC%8A%A4%ED%8A%B8,2025-11-25 09:59:20
A20251125095920263532,liptint,에스쁘아,2호카인다핑크,226,113,134,2025-11-25 09:59:20
A20251125095920259993,liptint,에스쁘아,메리베리에디션19호메리베리,151,50,69,2025-11-25 09:59:20
A20251125095920187267,liptint,에스쁘아,3호크랜베리,194,11,48,2025-11-25 09:59:20
A20251125095920229869,liptint,3CE,스모크핑크,210,89,85,16.0497,47.5186,26.4841,#D25955,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%8A%A4%EB%AA%A8%ED%81%AC%ED%95%91%ED%81%AC,2025-11-25 09:59:20
A20251125095920118572,liptint,에스쁘아,1호포그모브,206,70,95,2025-11-25 09:59:20
A20251125095920266545,liptint,에스쁘아,3호푸시안,243,44,110,2025-11-25 09:59:20
A20251125095920123828,liptint,에스쁘아,2호베리코어,254,14,43,2025-11-25 09:59:20
A20251125095920252437,liptint,에스쁘아,2호카인다핑크,226,113,134,2025-11-25 09:59:20
A20251125095920334497,liptint,에스쁘아,4호레디셋고,229,27,52,2025-11-25 09:59:20
A20251125095920783434,liptint,3CE,스피크투미,184,73,62,13.8152,44.2134,29.6359,#B8493E,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%8A%A4%ED%94%BC%ED%81%AC%ED%88%AC%EB%AF%B8,2025-11-25 09:59:20
A20251125095920273278,liptint,에스쁘아,4호헤이베스티,253,81,145,2025-11-25 09:59:20
A20251125095920217306,liptint,에스쁘아,3호크랜베리,194,11,48,2025-11-25 09:59:20
A20251125095920323991,liptint,3CE,오트봄웜베이스립추천,229,137,122,19.9464,33.4913,23.1275,#E5897A,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%98%A4%ED%8A%B8%EB%B4%84%EC%9B%9C%EB%B2%A0%EC%9D%B4%EC%8A%A4%EB%A6%BD%EC%B6%94%EC%B2%9C,2025-11-25 09:59:20
A20251125095920265369,liptint,에스쁘아,3호푸시안,243,44,110,2025-11-25 09:59:20
A20251125095920119524,liptint,에스쁘아,5호로지퍼지,211,104,109,2025-11-25 09:59:20
A20251125095920175995,liptint,에스쁘아,5호블루베리,194,80,119,2025-11-25 09:59:20
A20251125095920326988,liptint,에스쁘아,4호레디셋고,229,27,52,2025-11-25 09:59:20
A20251125095920317909,liptint,에스쁘아,6호뉴로즈,243,118,142,2025-11-25 09:59:20
A20251125095920324700,liptint,3CE,오팔샤워,210,149,149,20.2659,22.9531,9.191,#D29595,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%98%A4%ED%8C%94%EC%83%A4%EC%9B%8C,2025-11-25 09:59:20
A20251125095920847963,liptint,에스쁘아,6호코랄커드,248,81,94,2025-11-25 09:59:20
A20251125095920245617,liptint,에스쁘아,5호로지퍼지,211,104,109,2025-11-25 09:59:20
A20251125095920928072,liptint,에스쁘아,7호애쉬메이플,204,92,86,2025-11-25 09:59:20
A20251125095920141278,liptint,에스쁘아,5호블루베리,194,80,119,2025-11-25 09:59:20
A20251125095920304091,liptint,3CE,워미시무브,204,117,82,17.4601,30.8394,33.9294,#CC7552,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%9B%8C%EB%AF%B8%EC%8B%9C%EB%AC%B4%EB%B8%8C,2025-11-25 09:59:20
A20251125095920159636,liptint,에스쁘아,7호탠지버터,240,118,84,2025-11-25 09:59:20
A20251125095920132068,liptint,에스쁘아,6호뉴로즈,243,118,142,2025-11-25 09:59:20
A20251125095920224399,liptint,에스쁘아,6호코랄커드,248,81,94,2025-11-25 09:59:20
A20251125095920471435,liptint,에스쁘아,8호애쉬코코아,132,61,54,2025-11-25 09:59:20
A20251125095920208413,liptint,3CE,웨이백,194,115,99,17.0152,29.3712,22.2131,#C27363,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%9B%A8%EC%9D%B4%EB%B0%B1,2025-11-25 09:59:20
A20251125095920150090,liptint,에스쁘아,7호애쉬메이플,204,92,86,2025-11-25 09:59:20
A20251125095920514012,liptint,에스쁘아,9호퍼시몬,220,46,49,2025-11-25 09:59:20
A20251125095920338675,liptint,에스쁘아,7호탠지버터,240,118,84,2025-11-25 09:59:20
A20251125095920179264,liptint,3CE,유어사이드여름쿨추천,241,102,132,18.4637,56.0095,10.8896,#F16684,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%9C%A0%EC%96%B4%EC%82%AC%EC%9D%B4%EB%93%9C%EC%97%AC%EB%A6%84%EC%BF%A8%EC%B6%94%EC%B2%9C,2025-11-25 09:59:20
A20251125095920209619,liptint,에스쁘아,10호피치라이즈,209,102,107,2025-11-25 09:59:20
A20251125095920110634,liptint,에스쁘아,8호애쉬코코아,132,61,54,2025-11-25 09:59:20
A20251125095920135996,liptint,에스쁘아,11호그레이피,195,31,75,2025-11-25 09:59:20
A20251125095920321234,liptint,에스쁘아,9호퍼시몬,220,46,49,2025-11-25 09:59:20
A20251125095920187619,liptint,3CE,이터널웜,186,110,88,16.3026,27.8575,25.1748,#BA6E58,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%9D%B4%ED%84%B0%EB%84%90%EC%9B%9C,2025-11-25 09:59:20
A20251125095920201781,liptint,에스쁘아,15호피치듀,231,107,104,2025-11-25 09:59:20
A20251125095920146260,liptint,에스쁘아,10호피치라이즈,209,102,107,2025-11-25 09:59:20
A20251125095920494423,liptint,에스쁘아,16호피치바이브,235,72,89,2025-11-25 09:59:20
A20251125095920152832,liptint,에스쁘아,11호그레이피,195,31,75,2025-11-25 09:59:20
A20251125095920313448,liptint,3CE,칠무브,151,70,67,12.0574,33.6827,18.0728,#974643,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%B9%A0%EB%AC%B4%EB%B8%8C,2025-11-25 09:59:20
A20251125095920261176,liptint,에크멀,01피더리핑크,251,246,247,2025-11-25 09:59:20
A20251125095920268280,liptint,에스쁘아,15호피치듀,231,107,104,2025-11-25 09:59:20
A20251125095920474127,liptint,에크멀,02플러피코랄,252,248,247,2025-11-25 09:59:20
A20251125095920149129,liptint,에스쁘아,16호피치바이브,235,72,89,2025-11-25 09:59:20
A20251125095920312995,liptint,에크멀,03멜로우베이지,249,247,245,2025-11-25 09:59:20
A20251125095920225255,liptint,에크멀,01피더리핑크,251,246,247,2025-11-25 09:59:20
A20251125095920285248,liptint,3CE,코지위스퍼쿨베스트,214,82,103,15.9874,53.4579,15.7309,#D65267,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%BD%94%EC%A7%80%EC%9C%84%EC%8A%A4%ED%8D%BC%EC%BF%A8%EB%B2%A0%EC%8A%A4%ED%8A%B8,2025-11-25 09:59:21
A20251125095920220498,liptint,에크멀,04미스티모즈,29,23,24,2025-11-25 09:59:21
A20251125095921226825,liptint,에크멀,02플러피코랄,252,248,247,2025-11-25 09:59:21
A20251125095921325150,liptint,에크멀,05멜란지브라운,27,23,21,2025-11-25 09:59:21
A20251125095921252502,liptint,3CE,콜디스트,121,46,66,9.1297,34.6861,4.4926,#792E42,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%BD%9C%EB%94%94%EC%8A%A4%ED%8A%B8,2025-11-25 09:59:21
A20251125095921866436,liptint,에크멀,03멜로우베이지,249,247,245,2025-11-25 09:59:21
A20251125095921154908,liptint,웨이크메이크,재입고13볼드누드,210,205,205,2025-11-25 09:59:21
A20251125095921322055,liptint,에크멀,04미스티모즈,29,23,24,2025-11-25 09:59:21
A20251125095921112778,liptint,웨이크메이크,재입고14와일드토프,206,201,201,2025-11-25 09:59:21
A20251125095921219496,liptint,에크멀,05멜란지브라운,27,23,21,2025-11-25 09:59:21
A20251125095921699624,liptint,웨이크메이크,01러브피버,246,241,241,2025-11-25 09:59:21
A20251125095921295390,liptint,웨이크메이크,재입고13볼드누드,210,205,205,2025-11-25 09:59:21
A20251125095921190374,liptint,웨이크메이크,01피치샤워,247,239,239,2025-11-25 09:59:21
A20251125095921334034,liptint,3CE,텍스트미겨울쿨추천,181,55,84,12.9185,52.5312,12.2831,#B53754,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%ED%85%8D%EC%8A%A4%ED%8A%B8%EB%AF%B8%EA%B2%A8%EC%9A%B8%EC%BF%A8%EC%B6%94%EC%B2%9C,2025-11-25 09:59:21
A20251125095921116212,liptint,웨이크메이크,재입고14와일드토프,206,201,201,2025-11-25 09:59:21
A20251125095921333639,liptint,웨이크메이크,02밀크애프리콧,248,242,242,2025-11-25 09:59:21
A20251125095921157032,liptint,웨이크메이크,01러브피버,246,241,241,2025-11-25 09:59:21
A20251125095921162191,liptint,웨이크메이크,02스윗챗,248,239,239,2025-11-25 09:59:21
